ids,names,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,monthly_listeners
6WHQKykohawMJoLDuZA9p2,sofheso,0,3,,-1,-1,0,0,1.0
1CwT02QlIlDTHRtHbbEDu5,chill institute,0,172,sunset lounge,-1,-1,0,0,67.0
4fpxrUvzvGwNzPQcb8EMpP,angelito,12,160,,2018,2023,7,1,242.0
4gNI6MXjnoU1kBaZEVaYBU,wendy mcneill,11,2415,,2004,2023,12,1,2357.0
02sxZV3C0M1kItgbvn9Q6A,strong like bear,0,47,,2017,2023,7,1,12.0
7JAZpqJfwwjhZiEwishKrT,m. harisis,0,0,,-1,-1,0,0,2.0
4lvWwzlEM98mFG0Uakl5qb,gebroeders rossig,32,8041,"carnaval, levenslied",2017,2024,20,1,53474.0
5FNEtLVCx7t9kTORbhxPPl,underslowjams,22,14163,"j-rap, japanese chill rap, japanese r&b",2010,2021,3,2,11444.0
2cE90Hs8eh86flCKSkjMec,lazy ants,4,316,,2017,2024,20,2,897.0
1mQfrmS0EGvyujMAPGHX9i,space people,2,238,,2005,2020,9,1,435.0
6AOPEZoOlow2viGUtG0EeF,juanjo hermida,1,111,,2013,2023,3,4,93.0
69xyIinYNu2Wefft1Tzbj5,the fad,16,2325,"crack rock steady, modern ska punk",2008,2019,2,4,7607.0
6HftApSVFhkwHn5B9rGMuw,the tony hatch sound,0,23,,2013,2013,1,2,6.0
4xrtbUTXEjalPjSRPRLAO8,soberphobia,0,46,,2021,2022,2,23,51.0
5HTOw5osUIVg2noTy58Uym,lenette van dongen,14,1660,dutch cabaret,2003,2003,1,10,2886.0
2h9yQhKyqOMex3QFMVeq7F,meat puppets,45,277801,"alternative rock, cowpunk, grunge, punk",1982,2023,20,1,409469.0
5oHYrXNyCSEdacKCCrteMX,the nice,21,42404,"progressive rock, symphonic rock",1967,2009,12,8,13592.0
5NfAuowd2iBb5RXe4fXY56,a vain attempt,14,8162,"screamocore, swedish emo",2007,2023,4,4,3392.0
3iNbmUx7BVyABcaTB4v2qQ,arthur askey,12,1881,music hall,1940,2011,2,21,4565.0
5nPbseUPj4PFy6QnGaZXOZ,warm brains,0,261,,2010,2018,6,2,38.0
2WX7mwq3H6WJ5c2MFwEBii,furilla,0,0,,-1,-1,0,0,0.0
5nd27lT5dzrlmE9eioTuoa,andreas delfs,38,246,,1992,2022,13,4,129956.0
3AfbxS8Amz06vmyh65YQIz,zombies ate my girlfriend,2,825,"african metal, cape town indie, south african metal",2012,2018,3,5,188.0
3KT6Ms5ErzSAo6W0Wuol9w,dj tapestop,0,25,,2016,2018,2,4,100.0
6Jrj26oAY96EEC2lqC6fua,squeeze,51,311255,"beatlesque, new romantic, new wave, new wave pop, power pop, sophisti-pop",1978,2021,20,12,995019.0
5sBf8ZpK2u8VXjsJ0e6Kma,bigwig,29,27611,"fast melodic punk, melodic hardcore, new jersey hardcore, new jersey punk, orgcore, punk, ska, ska punk, skate punk",1997,2014,6,3,33379.0
56nLDxHKr0An4ziOrCP3Ql,pierre phalèse the elder,5,2,,-1,-1,0,0,589.0
3fnu2xfLk17ihqfY7xTSvn,the unique teens,0,59,,-1,-1,0,0,53.0
7AXRf4WH9R4cVnp8S9ZEwq,jerry forney,0,55,,2007,2019,3,12,111.0
6vdYyt6uOkOaKPkK9oFb4P,mumsdollar,11,1501,nz christian,2001,2008,5,1,1840.0
56zXrFfXFtRh11ChpytOiw,christian burkhardt,22,8303,"frankfurt electronic, minimal tech house",2012,2024,20,4,20099.0
0qTK6ive9Pwra2Ln5RIr6f,outskirts,4,695,,2022,2022,1,3,674.0
2gqlyYoTnzP1KI9kQkXhve,gwlt,6,2939,german punk rock,2013,2016,6,3,798.0
55heckAChjKmwTbY7bl3IP,stuart goodstein,9,49,,1996,2023,7,4,568.0
7irkbbopTFevtRcqdYdHIq,παναγιώτης τούντας,0,54,,-1,-1,0,0,66.0
0Iu9rDIMincV2vvdJkf6si,aware,5,0,,2023,2023,1,10,334.0
7xYtF6Q3KqQYnGqZTWfVOC,anime aliens,0,74,,2022,2024,20,8,73.0
6YzBsYG4K1bww3Pk8jW0nX,bruce russell,0,113,,2017,2019,2,7,67.0
0ILzXJ4QFFW2F0MIgiSxad,spiritual vibes,0,65,,2020,2020,1,1,9.0
1nB5SyBxZpy6ZhBOhjOkhw,fixate,23,7092,"halftime dnb, jungle",2012,2024,17,1,22456.0
0f8a3ifFUu8Cd2NVs4KPVC,kharfi,37,7196,,2018,2024,20,1,177241.0
1lvLRqm7z7XrZcnmEqdsyi,the bass project,0,572,bass music,1994,1994,1,13,73.0
3uLh2gv7vN8sZ5rAPdCBE9,30y,42,57966,"hungarian pop, hungarian rock, magyar alternative",2006,2023,20,1,106086.0
52QEYyFKyIh06M9m5xbEnh,aeroplanitaliani,3,390,,2005,2007,2,10,620.0
69kXwMRKWRkFc8obcSrJJP,davide citera,0,0,,-1,-1,0,0,0.0
1uSWLbPUzvd16crwnRr8X0,phemiec,33,14816,,2015,2022,5,12,40767.0
6nbtlXRy0S6adYpDVoRdNi,anna b savage,27,17264,,2015,2023,19,4,25821.0
3jeXY6LJU0ZiKhXoXa9rRw,pmbata,44,81078,"indie hip hop, pixel",2018,2024,20,1,271807.0
26s8LSolLfCIY88ysQbIuT,three 6 mafia,63,1292732,"crunk, dirty south rap, gangster rap, memphis hip hop, southern hip hop, tennessee hip hop, trap",1997,2022,20,24,3420343.0
4iT1NSlNBtadjX842P3jAm,moja reč,39,30588,"czech hip hop, czsk hip hop",2006,2023,20,1,74133.0
2zBprEibcbWcrqhG36DfKG,sakkura,2,230,,2020,2023,5,2,286.0
1sSXuSjHWT42lNnMktMbji,valerie kinslow,2,17,,1998,1998,1,43,262.0
7mtJqMySSYDhuKqEIlIHGw,jean murat,0,39,,-1,-1,0,0,69.0
2lDtLtvHn1kJH7VI7ObApT,foreplay,0,67,,2008,2023,10,9,19.0
3XWKTi4f4b8rpHbGQJmKb2,hello echo,4,646,,2010,2023,4,1,951.0
1BsS1vZrUPOsCaKdugBpsS,ak the savior,2,3,,-1,-1,0,0,0.0
2xqELtGMWcGJoKWlizxk3I,yoncho,0,16,,2021,2021,1,4,3.0
2GxKMrC3U9tS0QsOXFLKDq,derek carr,10,2707,deep techno,2007,2024,20,3,2488.0
4lymOptLp0j67hPgmFuTTp,wolfgang müller,22,4256,"german indie, german indie folk",2007,2021,14,1,16348.0
0g48dkMgs0hePlvmZXdj1H,samba la casa,0,3,,2007,2007,1,4,12.0
4ZPme5s3QvGSpbD1MkE16m,雷有曜,1,29,,-1,-1,0,0,216.0
7y4breKexfBWgdyMgHMEHK,kareful,40,12928,"neo grime, wave",2016,2024,20,1,133574.0
0cxR02ndNg7J6xAdbycNq2,crooked brothers,4,984,manitoba indie,2009,2014,4,3,736.0
1ez2poWhqEKDLSGFXZnyuX,rick seratte,1,11,,2014,2016,2,1,76.0
6hgsdi402jtqHSbqRYfvQ5,hooper crescent,13,449,melbourne punk,2020,2024,9,1,1552.0
4n50xvsuaTcr3QfzXY1ntT,expanded people,0,41,,2011,2023,20,2,104.0
3iVnm4S3NErYDXfqInuKm6,liars academy,5,1620,emo punk,2001,2023,8,4,742.0
3xlbAIDRBJMKtKzYO3CHbK,waves under water,7,922,,2009,2011,4,2,1268.0
1zQAlD3Ca9pSM9KLma3PgW,ricky ford,12,532,,1989,2022,7,9,3639.0
2YemHOL9gEDDEWGDiulKxW,sabine seyffert,31,955,,2010,2022,7,22,5917.0
3EvHFVlvIiuDVpYXBKPiWt,stu luckley,7,31,,-1,-1,0,0,112.0
3BQ19RznifvFSMAmotYXIB,mama selita,10,1831,,2011,2016,6,1,1985.0
4Tetqj1hke2r3KOzvs7rXF,broken thoughts,1,374,"chinese electronic, chinese experimental, chinese post-rock",2017,2020,2,7,169.0
6j9RQJFR1fq6JojFfqLhBU,superhuman,29,2474,,2016,2023,8,1,51484.0
6RWEtFcC7BZD6iVMzfKT8S,znr,0,55,,-1,-1,0,0,0.0
0fBeCnQ8BpSPGn51H3jd3S,пруд,24,7921,russian post-punk,2017,2022,9,6,18493.0
0tU5IIcSGQmyZmskIN70Tv,phil moffa,7,753,,2012,2023,16,3,2007.0
2RuYgtZkIVgFaGBEyL3Aay,crafting the conspiracy,10,6731,"deathcore, melodic deathcore, progressive deathcore, texas metal",2015,2021,8,6,2367.0
6hNtMBzrJ0wiXYDfsZ3BA8,child of the jackyl,0,175,,2018,2018,1,1,33.0
5UUH1zOJ08uIzQsld4CHpR,laurentia editha,0,6,,-1,-1,0,0,0.0
6sjXZOdh1M0Kf0kGDgdjuo,love of life orchestra,0,96,,-1,-1,0,0,25.0
2kS0k9rfwmQkmluknikgkh,piggy pie,0,3,,2023,2023,2,1,1.0
6oHh8wU9x7Bz4OZpELI1f1,toohda band$,49,14323,,2020,2024,20,1,498656.0
6KRkvYbkK8O1VjyZ4a92d3,layra,0,61,,2008,2011,2,11,14.0
5kXMfhjZAZrJewdLZXHoyA,astropolo,0,81,,2013,2017,3,7,24.0
4sdIrh3T6OIgerxqonYuvM,the confusions,11,1265,"svensk indie, swedish indie pop",1995,2024,20,1,1984.0
5EKlZSkltdeFXnI5kr5QHs,princess vanessa,4,128,,2003,2020,5,5,1151.0
32JBG7rTGm8Ejj9WRe0vrC,fire legend,0,1,,-1,-1,0,0,0.0
5F5UFjmME6dIt09m5ih3ol,hans rotman,1,6,,1992,2020,4,16,21.0
7HMtM2L9TZanx0ogPl0bMI,sandy canester,27,4230,indonesian folk pop,2005,2023,13,1,41425.0
1H5gcMkM15v0KsAjxmCltt,nasis,0,1,,2021,2023,2,1,5.0
4FkzcqXq7fPZaFaRa53OGI,axel fischbacher quintet,0,61,,2016,2016,1,9,20.0
7nAm74cpgxqRwr1dbOWnTd,form of rocket,7,807,slc indie,2002,2006,3,9,864.0
51NLH9gqyYgsCHSsUKHjaa,carlos alomar,0,333,,-1,-1,0,0,0.0
0u8SmXNWlofh5ZVJ6SDpRi,plainsong,12,1505,british folk,1972,2022,10,4,3641.0
2ErWVVcMH1io3Au40dTKnG,mr raoul k,31,9248,african electronic,2010,2021,20,2,66833.0
5zCguvJuEllDQhKdPlIu6I,killing touch,5,1162,progressive power metal,2009,2009,1,13,423.0
6aXnNE2n1LxwzeaG3JmDpu,elizabeth karayekov,4,1303,,2016,2020,2,12,377.0
3OTcS9221Nt5uvopKDnb43,alex djohn,0,72,,2015,2022,11,2,101.0
0rz76oGLbGRSQfoU3ppBqQ,sporangia,0,21,,-1,-1,0,0,22.0
37ULlrn82hkuT8wp7rwyAX,bryn liedl,16,1727,"canadian electronic, progressive trance",2019,2023,20,3,9407.0
0uw5aNQFG4WgdsqkElEHrW,icf worship,43,34257,"german ccm, german worship, swiss worship, world worship",2010,2024,20,5,158159.0
2uhs3nCegLYEslxiqKtUo6,god street wine,13,2728,,1996,2024,20,1,2455.0
5sNUmRaompGFl8lvokJbZC,alain de rudder,12,40,classical trumpet,2019,2019,1,8,6421.0
16shKi9DSaVhxLWEqI0AH7,richard lair,0,1,,-1,-1,0,0,11.0
2bcUhTAztKDvQnq3p2CVAM,manfred siebald,27,8863,"german ccm, german worship",1983,2017,20,11,10889.0
3RN1T82XXhayseL1rCdJnp,nivas k prasanna,57,279382,"filmi, tamil pop",2014,2023,20,1,2745586.0
0ksqsOXsqkc1fWsfrpOy3R,ficci,22,3650,chillstep,2011,2023,15,1,17418.0
0ZFW9qOtxYTAz3lc7cl1vf,punta este,0,39,,-1,-1,0,0,140.0
0xktqq74a4oPs3L6ITAGaI,coma beach,13,552,,2021,2024,5,2,337.0
18RkLKfeoUgZflWv9os25W,miriam makeba,47,184817,"afropop, south african jazz, world, xhosa",2014,2023,20,12,621879.0
3IGkxNZTmP3hXLMH6UrNim,jim rotondi,12,2780,jazz trumpet,1998,2024,14,1,1882.0
5R4CiaWJHO66vR9uu1fX57,城市少女,0,5,,-1,-1,0,0,17.0
3cUKQy5t9I1mSsmKsVKVH9,tobias netta,0,5,,2011,2011,1,11,2.0
16Ha12m1RMAIBYQzm2tk9c,blue balls deluxe,0,38,,2022,2022,1,19,18.0
5Uol8lAU17Rncu12DYeZ8Y,donna mckevitt,9,435,,2005,2024,9,6,2034.0
491LG8kB3c8j43Mike09ME,stonecutter,0,24,,2022,2022,1,3,4.0
0VmeLgDqvcfvKYi5le1B8v,summersound,0,56,,-1,-1,0,0,151.0
2F3J6r5N7RxBF6un0QeVUf,vaishiyas,22,14278,progressive psytrance,2008,2015,7,6,26938.0
4U6YUSFf3vcQ530GBjVRGf,heartless breakers,0,286,,2013,2020,6,4,53.0
7LlW64JVxETbrsrqfj8L5f,mountain home,0,91,,2007,2007,1,5,9.0
3OmN4t4rYFDPt9S9340NuB,sibri29,0,11,,2010,2017,10,2,2.0
6mwQIp8z1oxGs7N6wKC8fi,brenda kahn,5,904,"anti-folk, ectofolk, lilith",1992,2023,8,6,903.0
6l3csN6IbrAecfbKWF7RTn,mark dicker,0,1,,-1,-1,0,0,1.0
06cBY2CiGrtyjZkldWs5xf,laura juno,1,140,,2011,2021,8,1,115.0
4WUzr6I61HWV3hNcrVSdUH,steffon,0,6,,2017,2017,1,13,3.0
5zOg9tMXwvVQg1ibQQ8RxA,charles barkley,1,87,,2020,2020,1,14,95.0
3WFFxrjihgFNV00T6vL8BG,石岡久乃,0,3,,2012,2012,1,14,2.0
6wOhiw1ryzGf26clI8lFDR,mickey hunt,7,1394,,2020,2024,3,1,73.0
09RO21zvGR2TKabNuqnGoM,weathertunes,40,5579,"chill lounge, deep chill",2005,2024,20,1,93808.0
5PdZFyLYVjl2qeoQoeuvia,denali,12,5924,rva indie,2002,2003,2,10,2321.0
1LbjPFhFXSLc5ec466XADm,ландыши,13,3957,"russian punk, russian ska",2000,2024,20,1,2248.0
4sgZhx5vIeMkIa0tzZRrV5,giraut de bornelh,6,211,"medieval, troubadour",1990,2021,2,14,1720.0
4DNzfu54qDYcBhJCka7mAW,nox 210,0,10,,2012,2012,1,9,1.0
7MwG2wnH9WcCimkRNveft6,this many boyfriends,1,1339,indie fuzzpop,2010,2013,7,3,248.0
68cedB4stve6AQFaeDHQN8,andy stein,0,24,,-1,-1,0,0,32.0
3IsdItywdrEtkWTh9sktVT,hysee,0,159,,2013,2013,1,4,115.0
62cpbU4vD63kLQ5fPOTjr0,the railway club,0,40,,2012,2022,7,2,5.0
2yOM4iomf9VgPHlf90EUPc,brooks dixon,13,2467,,2016,2023,5,6,6725.0
2dHfcrLCX55z5nPdaSBsoW,lu kayne,6,205,,2017,2020,4,1,1584.0
3alaPv8UbwradktALwlVzP,ir. kelly patrícia,1,579,,-1,-1,0,0,0.0
72Nhcx7prNk2ZCxhx0Y5es,amy grant,53,229916,christian music,2002,2024,20,14,825361.0
5ZEyuKUTHIGUODY76OUuUN,кристина орса,0,18,,2020,2021,4,1,103.0
6N4f1TS8Ro2oTYxedohkpC,height/dismay,1,144,,2022,2022,1,3,293.0
2YqFzotHQitXrD36nSXXyD,soulciety,0,130,,2010,2014,6,3,39.0
6J9OiQi7WD4YZEERi6D0Mq,talib kibwe,0,26,,-1,-1,0,0,29.0
3nhSSP6oUI7xNCmlEDyoNh,the denny motion strings,0,8,,1983,1983,1,12,23.0
4WGVsIphjUvQXLy1rAH9yO,tetanus,7,754,,2020,2022,2,6,1800.0
2TTD1wMPxqrgEDaOzZofFk,jumi,16,82,,2020,2024,7,1,2330.0
2RgHe4GuLjWoJmgdAOVubr,shelf lives,29,4541,,2021,2023,11,2,38377.0
7a1wRmS4Y5Ni8kVajW6Uyw,szenario,1,101,austrian hip hop,2010,2024,20,1,40.0
7ChqlCfRRZx06WRoY5UFWo,yvonne black,0,85,,2014,2021,20,2,40.0
3aZyq9NPo8kE8wNn0mYOUt,waldhornquartett der berliner philharmoniker,0,38,,1987,1987,1,7,37.0
4OOaoewhuYnQ3EKM9AuetN,mary jo holuba,0,18,,2011,2011,1,10,0.0
6eswqbZAkZ25PqGqOcZRaR,animo stare,0,3,,-1,-1,0,0,2.0
5OGdxOX3EqIeYBhtV3cFZr,handspan,0,14,,2024,2024,1,1,4.0
2W5ONRbOs5vXUbedSWJQlA,avatarium,25,23527,"doom metal, gaian doom, swedish doom metal",2013,2022,11,3,22356.0
5a98npuH59ymKNqdYYyadb,kenny parchman,8,1687,"rockabilly, traditional rockabilly",1956,2023,4,2,1973.0
3BfQyeTb3hG0Iy76tSWwAU,cibelle,28,16850,,2003,2010,6,4,26617.0
1L10t2Z7j45Gmn0AqJahgQ,nerftoss,0,151,,2016,2022,2,11,14.0
6Ydx1DHz6ObcSiCjdd7dlu,barron brady,0,49,,-1,-1,0,0,72.0
0smlyqP3mf1sK1HFUTqQxk,elybeatmaker,35,14018,pixel,2020,2023,20,1,25555.0
5Xg7PEwOqf1KD8yk5FQImX,she's got spies,0,116,,2018,2020,5,1,23.0
7t9tP01fTP1tmts0LV9TlE,vincent dimartino,2,32,,1996,1996,1,11,211.0
0EzqRvjunFklPzdwe8INzw,douglas blackledge,1,4,,1991,1992,2,16,104.0
61BV04cjQeK1CicwLueX3p,vikas bhalla,22,2363,,1990,2019,9,5,39553.0
3On7zXKjSRYhbsuUpLJ59k,the sunshine underground,25,31361,"british indie rock, dance-punk, leeds indie, new rave",2006,2016,17,3,24207.0
4Nzv5BLCyy38D0jLnFTwFV,sick/tired,5,2992,"grindcore, powerviolence",2010,2022,5,1,911.0
1hWpxpiX06iG8cKt4JqTy4,jaey price,0,5,,2022,2022,1,1,0.0
4HgthVpZaUjYLoUkkmsKWX,mervi hiltunen-multamäki,11,12,,-1,-1,0,0,3427.0
2OQNswVxFEDdKzAOveCqjg,plaguestorm,3,1038,,2015,2023,9,5,329.0
5uisl58N23dXm8fGfbLF8m,d-51,44,48284,"j-poprock, okinawan pop",2005,2024,20,4,419434.0
4oGoL6nYUvg0eEeVGld3d2,r-son the voice of reason,0,115,,2017,2023,5,1,21.0
103xTJyP2bJmhzpectry6a,johnny lytle trio,1,88,jazz vibraphone,-1,-1,0,0,165.0
0ufpo9lLFIrtE5J9HIXOHm,alecia nugent,14,5680,bluegrass,2004,2020,6,1,4731.0
3V3gXQdKZsUvJfaWNnuvox,pupa,20,1404,,2022,2024,9,1,5252.0
1bqv14QNetCFqQbfAzF9rI,providence missionary baptist church,0,10,,-1,-1,0,0,26.0
4mcegr8yXFdbLfN2YaorJY,drixale,0,3,,-1,-1,0,0,0.0
667eySHROS8CjfHgAyAigq,tibor paul,2,1,,1959,1959,1,15,580.0
3RbqLuOD3CrWxEpXeyMbS3,valshe,29,9922,,2011,2023,20,7,28077.0
7sveAcRGtNekSuK3UoGLoP,syncrotek,0,136,,2011,2011,1,14,71.0
2E1WHxnmudsyFEVou5Q84n,psychopathic,1,134,,2013,2017,7,2,110.0
4DLZI7QaVg7mKz0qyDi6Jp,avit,35,11494,"glitchcore, hyperpop",2021,2024,20,1,32246.0
2hvxVTER7NkZgAy1Pt6ACm,faranspil,0,26,,-1,-1,0,0,3.0
5VNMclLseLzRnVhvkrqdpn,loski,50,208815,"uk drill, uk hip hop",2018,2023,20,1,600960.0
0W2BSNBblzlWTk4bD2A9uR,泰葉,51,35224,,1981,2023,17,1,927504.0
7jpzB6T94uYgdqP7oJ4hNM,grace savage,8,2239,beatboxing,2018,2023,20,3,888.0
3OpWOvjJnk86geCHrAxkHA,sungha jung,42,190648,"acoustic guitar cover, fingerstyle, viral pop",2010,2023,20,14,121200.0
2kLratnqIevIVRZpEn7eHL,g.l. crockett,1,68,,-1,-1,0,0,432.0
7lMwO4IxHIdDcJTVcrIsKQ,traumatic injection,0,40,,-1,-1,0,0,8.0
6PFcrRZezCL5p9A0nwb7ki,anthony russo,48,83124,"chill pop, indie pop rap",2021,2024,20,1,722843.0
3HKoyHD86fikvLBdecyl5j,eläkeläiset,35,22039,humppa,1997,2021,15,4,42628.0
3UyCc7wa6Fv0YGxA51hzL4,dolphino,0,1,,-1,-1,0,0,0.0
57ky46kHT3uT8Hjl074HLv,cosmic combo,0,207,,2016,2022,3,1,39.0
10omBm6UeCKHvKGuKMYc3G,azul guaita,30,1358,,-1,-1,0,0,15577.0
3xE0kU8DlZwyCJCi8FXopN,rsm,0,0,,2022,2022,1,1,0.0
1YCFvBoIeRSc0HMU7fhUZA,disco inferno,18,11148,collage pop,1996,2011,5,2,7230.0
4pXMdkwUZx7VFn2nhPxN2J,arksun,20,2322,deep progressive trance,2006,2021,3,2,15260.0
2vVXMuwU1X17ytjsROEqGz,the last kinection,8,1843,"australian indigenous hip hop, australian indigenous music",2008,2012,5,1,1987.0
4Jn1tA4w0RjGEpMwsalcnm,ante bellum,0,6,,2010,2010,1,10,1.0
7IvHHW94lAkTvnaxxFK81U,marek arnold,2,133,,2018,2022,3,1,212.0
4FSFf9E41g7jRCjEKH6zfi,cee zee du,0,5,,-1,-1,0,0,128.0
2HpQHvDLGgRqttjOO0693y,safety scissors,2,661,,2001,2013,7,7,536.0
5vyrODB99uPQwf0jYdCHnm,tears of anger,0,261,swedish progressive metal,2004,2006,2,11,48.0
6OA13d0kP8kLbMQURQhbp1,shawnastro,0,68,,2019,2023,8,4,10.0
5ZwNtbM5Or6SralO2eiqv3,siren city,0,32,,2013,2013,2,6,118.0
5dPQICHgBjFnUQ8rCJzsjC,curd duca,0,1,,-1,-1,0,0,10.0
4PX5P76qLDOsy7XcouV7gy,suburban scum,35,30232,"metallic hardcore, new jersey hardcore",2010,2016,6,4,81611.0
6649bKqdEQuYg7OIqeFw5V,manik buluk,0,45,,2023,2023,1,1,44.0
6VJXRJvRRyLv99RZbXJ8RO,jbj,29,447824,"k-pop, k-pop boy group",2017,2018,3,5,53967.0
1y9I7fJdrExfvwiY8SYtB6,cloud cover,26,1,,2024,2024,2,1,49123.0
6QwBhFIOXWri9BNtwoIlKY,bernadette carroll,41,23890,,2018,2021,2,2,337513.0
6KjHNNJCxfUAAqFKXNU9KG,dominik marty,0,6,alphorn,-1,-1,0,0,53.0
4CX6yOoTFQeiwL5yxuFuIG,eob,26,43291,oxford indie,2019,2021,7,1,25922.0
059zYnVrxnkUTiNIrHHYyz,toby lee,18,5175,,2021,2022,8,1,8634.0
0wqf6eWuohgTAJQBr43JLn,temar underwood,0,11,,2006,2007,2,8,1.0
2n7GWSfPiiGcVjX3i3sg9R,ultrnx,0,0,,-1,-1,0,0,0.0
3peAVpdJXJmkJcozSmbTYI,moosefrog,0,20,,2016,2016,1,6,6.0
5EFJdhRoLcM2QL9SlMKALU,gangsta dre,15,15286,sacramento hip hop,1995,1998,2,14,5289.0
6NOvBZrkd83MSD51xkq4on,elephant man,52,365445,"dancehall, jamaican dancehall, reggae fusion",2000,2024,20,2,362827.0
00Wf7joXZH2jqvu4pmqgGj,daryl groetsch,5,210,,2021,2024,11,4,718.0
4Zs28DfAbyGuDwCLZzdYCJ,everything is green,0,50,,2016,2016,3,1,26.0
5jIRsTESmwPsc5WWhIKTA0,rachel masters,17,73,classical harp,1991,2000,8,26,6766.0
2sTHvEmfr75UDmlFFsdRot,qriminal,34,7510,rawstyle,2016,2024,19,1,120452.0
5hE0w0DbQ29iIQz9paLiXt,trabant,9,1099,"icelandic pop, icelandic rock",1997,2018,11,3,2369.0
2HTuZw8dHeaesrbVniEPUF,side pony,1,517,,2021,2021,4,1,136.0
0Qc8gWDIY8lQXdlz2DEvC9,urania,0,30,,2020,2020,1,7,5.0
2TwquBGFuPq6ZtxEqKhDL2,paper tongues,20,7691,"charlotte nc indie, stomp pop",2009,2020,4,4,13608.0
1n5D89u03XCIh79wvQY0D7,alex carrera,0,4,,2023,2023,3,1,2.0
1bl2e6hmovrOwNZdoLWRLh,monster island,0,41,,2013,2013,1,9,5.0
45r5rEt29ynvAJCUe74sI1,leads,11,1072,,2012,2022,14,1,4280.0
1buBkb6tjmHkbBy8dLQTz1,netrosystem,3,86,,-1,-1,0,0,749.0
2vOGmXVmVKQatLILSM7JCj,bass is base,6,653,,1991,1995,3,7,1296.0
2GP3i8ieJOy3dohcTkhvvJ,caroline kraabel,0,34,,2004,2004,1,4,6.0
1Z5aeTi3AY3GaKZr6m1sJu,prince douglas,15,2653,,2005,2005,1,9,7038.0
5g4ZykGohIqwNfIX799Mlu,slow faction,0,159,,2014,2022,17,5,48.0
244HUE1n6GxCvR45iaJCEm,marc suun,0,85,,2014,2016,7,2,56.0
4IGhKlLfjajIy59OrzT8yy,wuzet,22,2111,polish alternative rap,2013,2021,14,1,2174.0
33xz2DEOhxuFxLGTGQWy2I,joshua rocha,0,18,,2023,2023,1,4,2.0
7DtJjLLs4lRIYJtdeI2GPi,horseflies,0,315,portsmouth indie,2017,2021,9,1,28.0
1Rt6Rh1rZ9edtjo7wj1uZJ,restless spirits,8,2718,melodic hard rock,2019,2022,7,1,1552.0
1O4J9JWhZX7YddvWxdMvyS,chords five,0,2,,-1,-1,0,0,85.0
6Lmwtqu6wYouylcCubC0Ly,rise 8,0,3,,-1,-1,0,0,0.0
6RGKuqMApf175q5IulAD9z,beyond dreams,19,362,,2021,2022,20,2,4263.0
0oTplchf2GNbSPalJFcF56,son moon,0,8,,-1,-1,0,0,0.0
4XWWpd5nuIJQev30YlRqNT,jimmy smith trio,1,579,jazz organ,1996,1996,1,7,166.0
54UEo4InT0mMpgLJj18mG7,sebastian hansson,25,857,,2019,2024,10,1,12821.0
4R893ML0HpJDFjiZhPdLbX,moxus,0,1,,2019,2019,1,2,0.0
4xo1cGyF6SKIX6iiXV7JMa,giova toro,0,0,,-1,-1,0,0,0.0
64s7rqVwXDllMUHeaHiD1c,verydeadly,3,520,,2016,2023,8,4,528.0
6LAuSqJCRCwwtITrlfHg41,ron goodwin,31,5432,"classic soundtrack, light music",1978,2024,18,10,59263.0
0bLOO5JVVWngdmQD8uLQGM,brock wilson,21,1785,,2019,2023,20,1,19675.0
1J7cPz0dXB1smFmv0y3BrD,grateful däd,0,31,,2016,2016,1,9,2.0
1pZ8mujNuFVVfuXY0fyE4k,doler,0,1,,2017,2017,1,1,0.0
5cqTNwO9PZzovh7CEIxeCR,visions of the night,0,61,,2013,2017,2,10,5.0
5YUNO5kOLt5OvBY1KjfS3B,tomeka williams,0,56,,2020,2021,4,1,21.0
2Au9zIICTEr0oeV1iQrJ6X,hitech,19,4614,ghettotech,2023,2023,2,1,8395.0
75WPuOrY8tZX0iMBPRSaBI,feilong,0,0,,-1,-1,0,0,0.0
29dtP6x6ulMqlK0AydxvXc,frank lammers,18,486,,2020,2021,2,3,14825.0
4jSwVuG4BqZtGtwPssgxKD,the red devil incident,0,20,,2009,2021,4,19,16.0
3YzNeOwUYAv4WVOxJk0SH7,don bowman,2,257,outlaw country,1964,1972,10,2,286.0
6O7mpvLslQEeaWYDPJ2nBK,jadranka barjaktarović,5,218,,2021,2023,2,1,1397.0
0L5zyZcnoRnZgPacDzQTf4,united states air forces in europe band,1,52,,-1,-1,0,0,250.0
2fms7MCVuPgjXVaKhiiJbs,catherine traicos,2,6246,,2008,2023,16,1,82.0
5g4g21xPrDVcP211ZbxcT8,eastern dub tactik,0,76,,2001,2001,1,11,102.0
6uEkxUcr6Qghk8ckU7ccSI,nathan xander,1,236,,2007,2023,9,2,179.0
2QtvqYpaNThSit3WmSK1fH,satanic a la mode,1,197,japanese power metal,2018,2018,2,2,136.0
20AkhoONYfxxb1I3di4lGb,hugo baralis,1,104,,1973,1973,1,8,171.0
3irGz57tKcGyFZf6P8VDb0,echoes of the fallen,0,89,minneapolis metal,2017,2024,3,1,30.0
65Y56hkhzgaK5G6jB31E5E,matthew carter,0,31,,2021,2021,2,5,12.0
6WSBoV7yYaY7iZxAkfBCka,the protagonist,6,120,,2022,2023,6,1,1356.0
6NGCJsGrH07MnKHW991vht,pure bunk,0,1,,1998,1998,2,5,0.0
